Year,Month,State,Thousand Dollars,Megawatthours,Cents/kWh,mkwh,Year_Month
2012,9,MN,175166,1844170,9.5,1844.0,2012.9
2012,9,MO,215898,2568414,8.41,2568.0,2012.9
2012,9,MS,117947,1292499,9.13,1292.0,2012.9
2012,9,MT,37523,407210,9.21,407.0,2012.9
2012,9,NC,369641,4153475,8.9,4153.0,2012.9
2012,9,ND,34617,401916,8.61,402.0,2012.9
2012,9,NE,70094,772147,9.08,772.0,2012.9
2012,9,NH,54493,413374,13.18,413.0,2012.9
2012,9,NJ,409392,3127451,13.09,3127.0,2012.9
2012,9,NM,78736,812523,9.69,813.0,2012.9
2012,9,NV,76187,856881,8.89,857.0,2012.9
2012,9,NY,1175425,7248951,16.22,7249.0,2012.9
2012,9,OH,362990,3804133,9.54,3804.0,2012.9
2012,9,OK,137604,1782017,7.72,1782.0,2012.9
2012,9,OR,107877,1294484,8.33,1294.0,2012.9
2012,9,PA,339701,3643293,9.32,3643.0,2012.9
2012,9,RI,33332,291417,11.44,291.0,2012.9
2012,9,SC,186699,1897826,9.84,1898.0,2012.9
2012,9,SD,33349,392035,8.51,392.0,2012.9
2012,9,TN,271916,2608496,10.42,2608.0,2012.9
2012,9,TX,1023158,12571737,8.14,12572.0,2012.9
2012,9,UT,82056,957859,8.57,958.0,2012.9
2012,9,VA,310430,3917096,7.93,3917.0,2012.9
2012,9,VT,23591,165307,14.27,165.0,2012.9
2012,9,WA,180513,2366320,7.63,2366.0,2012.9
2012,9,WI,205848,1887723,10.9,1888.0,2012.9
2012,9,WV,51857,605294,8.57,605.0,2012.9
2012,9,WY,28960,343395,8.43,343.0,2012.9
2012,10,AK,36066,232294,15.53,232.0,2012.10
2012,10,AL,187140,1739886,10.76,1740.0,2012.10
2012,10,AR,78204,1008363,7.76,1008.0,2012.10
2012,10,AZ,240269,2471108,9.72,2471.0,2012.10
2012,10,CA,1529342,11313046,13.52,11313.0,2012.10
2012,10,CO,155104,1598629,9.7,1599.0,2012.10
2012,10,CT,148809,1010485,14.73,1010.0,2012.10
2012,10,DC,83251,687919,12.1,688.0,2012.10
2012,10,DE,33151,319938,10.36,320.0,2012.10
2012,10,FL,763165,7873671,9.69,7874.0,2012.10
2012,10,GA,354325,3706027,9.56,3706.0,2012.10
2012,10,HI,98701,287564,34.32,288.0,2012.10
2012,10,IA,81255,1031728,7.88,1032.0,2012.10
2012,10,ID,34557,497723,6.94,498.0,2012.10
2012,10,IL,324933,4173530,7.79,4174.0,2012.10
2012,10,IN,172987,1924783,8.99,1925.0,2012.10
2012,10,KS,116773,1247234,9.36,1247.0,2012.10
2012,10,KY,128334,1514838,8.47,1515.0,2012.10
2012,10,LA,164273,2076916,7.91,2077.0,2012.10
2012,10,MA,187239,1435282,13.05,1435.0,2012.10
2012,10,MD,247148,2344747,10.54,2345.0,2012.10
2012,10,ME,39352,351681,11.19,352.0,2012.10
2012,10,MI,359211,3295023,10.9,3295.0,2012.10
2012,10,MN,164906,1847297,8.93,1847.0,2012.10
2012,10,MO,184381,2443513,7.55,2444.0,2012.10
2012,10,MS,106191,1154739,9.2,1155.0,2012.10
2012,10,MT,37802,403274,9.37,403.0,2012.10
2012,10,NC,331638,3777738,8.78,3778.0,2012.10
2012,10,ND,35023,430520,8.14,431.0,2012.10
2012,10,NE,65397,767635,8.52,768.0,2012.10
2012,10,NH,48027,363595,13.21,364.0,2012.10
2012,10,NJ,363483,2995476,12.13,2995.0,2012.10
2012,10,NM,70062,744554,9.41,745.0,2012.10
2012,10,NV,67599,759764,8.9,760.0,2012.10
2012,10,NY,929430,6140382,15.14,6140.0,2012.10
2012,10,OH,369857,3854922,9.59,3855.0,2012.10
2012,10,OK,120127,1643929,7.31,1644.0,2012.10
2012,10,OR,111664,1329434,8.4,1329.0,2012.10
2012,10,PA,321585,3444346,9.34,3444.0,2012.10
2012,10,RI,32678,296831,11.01,297.0,2012.10
2012,10,SC,159917,1720163,9.3,1720.0,2012.10
2012,10,SD,30401,369139,8.24,369.0,2012.10
2012,10,TN,228846,2237743,10.23,2238.0,2012.10
2012,10,TX,921150,11434026,8.06,11434.0,2012.10
2012,10,UT,75480,911174,8.28,911.0,2012.10
2012,10,VA,298856,3806056,7.85,3806.0,2012.10
2012,10,VT,22736,155541,14.62,156.0,2012.10
2012,10,WA,186071,2415523,7.7,2416.0,2012.10
2012,10,WI,197238,1879983,10.49,1880.0,2012.10
2012,10,WV,57587,661754,8.7,662.0,2012.10
2012,10,WY,29174,339545,8.59,340.0,2012.10
2012,11,AK,36463,248018,14.7,248.0,2012.11
2012,11,AL,171027,1610201,10.62,1610.0,2012.11
2012,11,AR,68527,886095,7.73,886.0,2012.11
2012,11,AZ,197779,2212711,8.94,2213.0,2012.11
2012,11,CA,1225080,9680201,12.66,9680.0,2012.11
2012,11,CO,149642,1570783,9.53,1571.0,2012.11
2012,11,CT,144077,969719,14.86,970.0,2012.11
2012,11,DC,80694,693712,11.63,694.0,2012.11
2012,11,DE,35188,335696,10.48,336.0,2012.11
2012,11,FL,695105,6879122,10.1,6879.0,2012.11
2012,11,GA,331021,3494856,9.47,3495.0,2012.11
2012,11,HI,91414,267652,34.15,268.0,2012.11
2012,11,IA,70926,943982,7.51,944.0,2012.11
2012,11,ID,31663,462904,6.84,463.0,2012.11
2012,11,IL,304146,3859490,7.88,3859.0,2012.11
2012,11,IN,164016,1812207,9.05,1812.0,2012.11
2012,11,KS,103778,1151655,9.01,1152.0,2012.11
2012,11,KY,122045,1387982,8.79,1388.0,2012.11
2012,11,LA,147379,1861547,7.92,1862.0,2012.11
2012,11,MA,182346,1369306,13.32,1369.0,2012.11
2012,11,MD,223175,2280050,9.79,2280.0,2012.11
2012,11,ME,36496,315467,11.57,315.0,2012.11
2012,11,MI,313234,2887635,10.85,2888.0,2012.11
2012,11,MN,156062,1802003,8.66,1802.0,2012.11
2012,11,MO,167257,2260258,7.4,2260.0,2012.11
2012,11,MS,96222,1018538,9.45,1019.0,2012.11
2012,11,MT,34591,371536,9.31,372.0,2012.11
2012,11,NC,301985,3614282,8.36,3614.0,2012.11
2012,11,ND,35198,439848,8.0,440.0,2012.11
2012,11,NE,55659,697634,7.98,698.0,2012.11
2012,11,NH,46409,346235,13.4,346.0,2012.11
2012,11,NJ,346299,2812370,12.31,2812.0,2012.11
2012,11,NM,62988,705420,8.93,705.0,2012.11
2012,11,NV,60101,684851,8.78,685.0,2012.11
2012,11,NY,810084,5682954,14.25,5683.0,2012.11
2012,11,OH,337437,3518015,9.59,3518.0,2012.11
2012,11,OK,102597,1490798,6.88,1491.0,2012.11
2012,11,OR,107244,1266736,8.47,1267.0,2012.11
2012,11,PA,316261,3312333,9.55,3312.0,2012.11
2012,11,RI,31928,284314,11.23,284.0,2012.11
2012,11,SC,158895,1596246,9.95,1596.0,2012.11
2012,11,SD,28743,361448,7.95,361.0,2012.11
2012,11,TN,216181,2068797,10.45,2069.0,2012.11
2012,11,TX,819600,10293160,7.96,10293.0,2012.11
2012,11,UT,65113,842909,7.72,843.0,2012.11
2012,11,VA,292695,3711208,7.89,3711.0,2012.11
2012,11,VT,21879,159068,13.75,159.0,2012.11
2012,11,WA,184794,2349285,7.87,2349.0,2012.11
2012,11,WI,187051,1788053,10.46,1788.0,2012.11
2012,11,WV,54814,637840,8.59,638.0,2012.11
2012,11,WY,29189,343609,8.49,344.0,2012.11
2012,12,AK,38368,261176,14.69,261.0,2012.12
2012,12,AL,174801,1652255,10.58,1652.0,2012.12
2012,12,AR,66956,864166,7.75,864.0,2012.12
2012,12,AZ,201655,2241544,9.0,2242.0,2012.12
2012,12,CA,1111824,9410815,11.81,9411.0,2012.12
2012,12,CO,149288,1624918,9.19,1625.0,2012.12
2012,12,CT,151132,1046124,14.45,1046.0,2012.12
2012,12,DC,78444,660542,11.88,661.0,2012.12
2012,12,DE,36270,345072,10.51,345.0,2012.12
2012,12,FL,681891,7039435,9.69,7039.0,2012.12
2012,12,GA,326627,3500773,9.33,3501.0,2012.12
2012,12,HI,92014,272129,33.81,272.0,2012.12
2012,12,IA,76977,1006564,7.65,1007.0,2012.12
2012,12,ID,34836,520015,6.7,520.0,2012.12
2012,12,IL,314149,4114483,7.64,4114.0,2012.12
2012,12,IN,169016,1827034,9.25,1827.0,2012.12
2012,12,KS,107942,1208485,8.93,1208.0,2012.12
2012,12,KY,128387,1452329,8.84,1452.0,2012.12
2012,12,LA,146784,1799414,8.16,1799.0,2012.12
2012,12,MA,215976,1449786,14.9,1450.0,2012.12
2012,12,MD,245061,2367192,10.35,2367.0,2012.12
2012,12,ME,39218,331324,11.84,331.0,2012.12
2012,12,MI,349946,3220301,10.87,3220.0,2012.12
2012,12,MN,161036,1869930,8.61,1870.0,2012.12
2012,12,MO,179421,2424531,7.4,2425.0,2012.12
2012,12,MS,92863,974441,9.53,974.0,2012.12
2012,12,MT,39502,429211,9.2,429.0,2012.12
2012,12,NC,308058,3600352,8.56,3600.0,2012.12
2012,12,ND,38674,496852,7.78,497.0,2012.12
2012,12,NE,59732,745139,8.02,745.0,2012.12
2012,12,NH,49777,369848,13.46,370.0,2012.12
2012,12,NJ,364463,3042609,11.98,3043.0,2012.12
2012,12,NM,67637,720558,9.39,721.0,2012.12
2012,12,NV,65164,729064,8.94,729.0,2012.12
2012,12,NY,874503,6038024,14.48,6038.0,2012.12
2012,12,OH,343370,3678722,9.33,3679.0,2012.12
2012,12,OK,106082,1541250,6.88,1541.0,2012.12
2012,12,OR,109592,1348544,8.13,1349.0,2012.12
2012,12,PA,335887,3519570,9.54,3520.0,2012.12
2012,12,RI,37285,296531,12.57,297.0,2012.12
2012,12,SC,153942,1579348,9.75,1579.0,2012.12
2012,12,SD,29780,383948,7.76,384.0,2012.12
2012,12,TN,228663,2113124,10.82,2113.0,2012.12
2012,12,TX,793218,9947344,7.97,9947.0,2012.12
2012,12,UT,64551,861615,7.49,862.0,2012.12
2012,12,VA,283641,3632655,7.81,3633.0,2012.12
2012,12,VT,22538,162563,13.86,163.0,2012.12
2012,12,WA,199916,2576833,7.76,2577.0,2012.12
2012,12,WI,187269,1882989,9.95,1883.0,2012.12
2012,12,WV,50133,606086,8.27,606.0,2012.12
2012,12,WY,27291,334794,8.15,335.0,2012.12
2013,1,AK,37185,258286,14.4,258.0,2013.1
2013,1,AL,182034,1760606,10.34,1761.0,2013.1
2013,1,AR,71159,903313,7.88,903.0,2013.1
2013,1,AZ,196162,2167128,9.05,2167.0,2013.1
2013,1,CA,1101593,9457956,11.65,9458.0,2013.1
2013,1,CO,149270,1638549,9.11,1639.0,2013.1
2013,1,CT,157631,1083275,14.55,1083.0,2013.1
2013,1,DC,72366,604629,11.97,605.0,2013.1
2013,1,DE,36553,365484,10.0,365.0,2013.1
2013,1,FL,653910,6939335,9.42,6939.0,2013.1
2013,1,GA,345719,3609581,9.58,3610.0,2013.1
2013,1,HI,90824,253768,35.79,254.0,2013.1
2013,1,IA,82555,1050162,7.86,1050.0,2013.1
2013,1,ID,37823,563859,6.71,564.0,2013.1
2013,1,IL,329980,4216714,7.83,4217.0,2013.1
2013,1,IN,192418,2048706,9.39,2049.0,2013.1
2013,1,KS,110427,1207816,9.14,1208.0,2013.1
2013,1,KY,138696,1581954,8.77,1582.0,2013.1
2013,1,LA,165657,1871815,8.85,1872.0,2013.1
2013,1,MA,205379,1501305,13.68,1501.0,2013.1
2013,1,MD,265231,2577614,10.29,2578.0,2013.1
2013,1,ME,40478,335359,12.07,335.0,2013.1
2013,1,MI,328275,3142671,10.45,3143.0,2013.1
2013,1,MN,169977,1948722,8.72,1949.0,2013.1
2013,1,MO,190931,2504415,7.62,2504.0,2013.1
2013,1,MS,102082,1076382,9.48,1076.0,2013.1
2013,1,MT,39449,426968,9.24,427.0,2013.1
2013,1,NC,314401,3729545,8.43,3730.0,2013.1
2013,1,ND,39290,523004,7.51,523.0,2013.1
2013,1,NE,61199,772560,7.92,773.0,2013.1
2013,1,NH,51920,379729,13.67,380.0,2013.1
2013,1,NJ,364271,3013634,12.09,3014.0,2013.1
2013,1,NM,64241,710287,9.04,710.0,2013.1
2013,1,NV,59703,708511,8.43,709.0,2013.1
2013,1,NY,928849,6265098,14.83,6265.0,2013.1
2013,1,OH,355215,3862821,9.2,3863.0,2013.1
2013,1,OK,98864,1451966,6.81,1452.0,2013.1
2013,1,OR,119392,1406304,8.49,1406.0,2013.1
2013,1,PA,343862,3689089,9.32,3689.0,2013.1
2013,1,RI,37852,304874,12.42,305.0,2013.1
2013,1,SC,155470,1628755,9.55,1629.0,2013.1
2013,1,SD,32435,407134,7.97,407.0,2013.1
2013,1,TN,279324,2732219,10.22,2732.0,2013.1
2013,1,TX,829201,10333299,8.02,10333.0,2013.1
2013,1,UT,67904,901373,7.53,901.0,2013.1
2013,1,VA,307613,3933171,7.82,3933.0,2013.1
2013,1,VT,23917,166968,14.32,167.0,2013.1
2013,1,WA,208034,2683752,7.75,2684.0,2013.1
2013,1,WI,205786,1994534,10.32,1995.0,2013.1
2013,1,WV,53330,650109,8.2,650.0,2013.1
2013,1,WY,30868,383643,8.05,384.0,2013.1
2013,2,AK,35645,241661,14.75,242.0,2013.2
2013,2,AL,173815,1669669,10.41,1670.0,2013.2
2013,2,AR,69747,878278,7.94,878.0,2013.2
2013,2,AZ,190440,2038584,9.34,2039.0,2013.2
2013,2,CA,1069654,8569929,12.48,8570.0,2013.2
2013,2,CO,143790,1521462,9.45,1521.0,2013.2
2013,2,CT,161903,1059518,15.28,1060.0,2013.2
2013,2,DC,74620,627931,11.88,628.0,2013.2
2013,2,DE,34284,336138,10.2,336.0,2013.2
2013,2,FL,636011,6616509,9.61,6617.0,2013.2
2013,2,GA,328218,3352897,9.79,3353.0,2013.2
2013,2,HI,80612,235863,34.18,236.0,2013.2
2013,2,IA,78151,983308,7.95,983.0,2013.2
2013,2,ID,33643,494153,6.81,494.0,2013.2
2013,2,IL,319462,3935438,8.12,3935.0,2013.2
2013,2,IN,173387,1847267,9.39,1847.0,2013.2
2013,2,KS,108524,1127656,9.62,1128.0,2013.2
2013,2,KY,131040,1495304,8.76,1495.0,2013.2
2013,2,LA,161113,1772827,9.09,1773.0,2013.2
2013,2,MA,208398,1402094,14.86,1402.0,2013.2
2013,2,MD,244042,2350958,10.38,2351.0,2013.2
2013,2,ME,39483,310620,12.71,311.0,2013.2
2013,2,MI,309130,2852769,10.84,2853.0,2013.2
2013,2,MN,160249,1776965,9.02,1777.0,2013.2
2013,2,MO,186057,2335016,7.97,2335.0,2013.2
2013,2,MS,101070,1042056,9.7,1042.0,2013.2
2013,2,MT,37249,401034,9.29,401.0,2013.2
2013,2,NC,294042,3383364,8.69,3383.0,2013.2
2013,2,ND,39398,491241,8.02,491.0,2013.2
2013,2,NE,60963,740029,8.24,740.0,2013.2
2013,2,NH,54445,387830,14.04,388.0,2013.2
2013,2,NJ,366513,3070903,11.94,3071.0,2013.2
2013,2,NM,60444,646561,9.35,647.0,2013.2
2013,2,NV,57214,663934,8.62,664.0,2013.2
2013,2,NY,971232,6187003,15.7,6187.0,2013.2
2013,2,OH,326069,3553599,9.18,3554.0,2013.2
2013,2,OK,99706,1407594,7.08,1408.0,2013.2
2013,2,OR,108005,1242956,8.69,1243.0,2013.2
2013,2,PA,330553,3602403,9.18,3602.0,2013.2
2013,2,RI,40418,270957,14.92,271.0,2013.2
2013,2,SC,153010,1555012,9.84,1555.0,2013.2
2013,2,SD,31241,382624,8.17,383.0,2013.2
2013,2,TN,253676,2607715,9.73,2608.0,2013.2
2013,2,TX,763381,9505312,8.03,9505.0,2013.2
2013,2,UT,64918,832603,7.8,833.0,2013.2
2013,2,VA,289446,3652407,7.92,3652.0,2013.2
2013,2,VT,22314,159961,13.95,160.0,2013.2
2013,2,WA,201719,2574143,7.84,2574.0,2013.2
2013,2,WI,196352,1839012,10.68,1839.0,2013.2
2013,2,WV,54456,641858,8.48,642.0,2013.2
2013,2,WY,28485,340710,8.36,341.0,2013.2
2013,3,AK,35718,239293,14.93,239.0,2013.3
2013,3,AL,177524,1704689,10.41,1705.0,2013.3
2013,3,AR,70082,890421,7.87,890.0,2013.3
2013,3,AZ,202996,2163075,9.38,2163.0,2013.3
2013,3,CA,1122421,9054859,12.4,9055.0,2013.3
2013,3,CO,152393,1601381,9.52,1601.0,2013.3
2013,3,CT,150528,1010334,14.9,1010.0,2013.3
2013,3,DC,86535,729398,11.86,729.0,2013.3
2013,3,DE,29688,290300,10.23,290.0,2013.3
2013,3,FL,648327,6767041,9.58,6767.0,2013.3
2013,3,GA,353874,3538589,10.0,3539.0,2013.3
2013,3,HI,89340,257555,34.69,258.0,2013.3
2013,3,IA,81615,1022630,7.98,1023.0,2013.3
2013,3,ID,34359,498061,6.9,498.0,2013.3
2013,3,IL,330854,4093133,8.08,4093.0,2013.3
2013,3,IN,187907,1941798,9.68,1942.0,2013.3
2013,3,KS,110798,1154282,9.6,1154.0,2013.3
2013,3,KY,138670,1545603,8.97,1546.0,2013.3
2013,3,LA,161978,1771981,9.14,1772.0,2013.3
2013,3,MA,211775,1430239,14.81,1430.0,2013.3
2013,3,MD,247734,2416086,10.25,2416.0,2013.3
2013,3,ME,37228,310920,11.97,311.0,2013.3
2013,3,MI,331841,3029922,10.95,3030.0,2013.3
2013,3,MN,170674,1906790,8.95,1907.0,2013.3
2013,3,MO,194981,2418586,8.06,2419.0,2013.3
2013,3,MS,103509,1039751,9.96,1040.0,2013.3
2013,3,MT,37307,393558,9.48,394.0,2013.3
2013,3,NC,311864,3647763,8.55,3648.0,2013.3
2013,3,ND,39128,485973,8.05,486.0,2013.3
2013,3,NE,62144,745255,8.34,745.0,2013.3
2013,3,NH,47551,344568,13.8,345.0,2013.3
2013,3,NJ,375252,3111989,12.06,3112.0,2013.3
2013,3,NM,64040,675817,9.48,676.0,2013.3
2013,3,NV,63337,734633,8.62,735.0,2013.3
2013,3,NY,896526,6024408,14.88,6024.0,2013.3
2013,3,OH,360865,3850233,9.37,3850.0,2013.3
2013,3,OK,109019,1461512,7.46,1462.0,2013.3
2013,3,OR,113686,1310363,8.68,1310.0,2013.3
2013,3,PA,327267,3508115,9.33,3508.0,2013.3
2013,3,RI,43075,308793,13.95,309.0,2013.3
2013,3,SC,162928,1659527,9.82,1660.0,2013.3
2013,3,SD,31409,383576,8.19,384.0,2013.3
2013,3,TN,254318,2515367,10.11,2515.0,2013.3
2013,3,TX,782499,9701540,8.07,9702.0,2013.3
2013,3,UT,66501,838320,7.93,838.0,2013.3
2013,3,VA,307190,3918985,7.84,3919.0,2013.3
2013,3,VT,23419,164879,14.2,165.0,2013.3
2013,3,WA,191915,2447674,7.84,2448.0,2013.3
2013,3,WI,202103,1932421,10.46,1932.0,2013.3
2013,3,WV,55188,673284,8.2,673.0,2013.3
2013,3,WY,29063,346090,8.4,346.0,2013.3
2013,4,AK,36857,233216,15.8,233.0,2013.4
2013,4,AL,175558,1702449,10.31,1702.0,2013.4
2013,4,AR,70501,882982,7.98,883.0,2013.4
2013,4,AZ,225381,2351878,9.58,2352.0,2013.4
2013,4,CA,1170324,9214557,12.7,9215.0,2013.4
2013,4,CO,150218,1584036,9.48,1584.0,2013.4
2013,4,CT,150004,1028984,14.58,1029.0,2013.4
2013,4,DC,73318,620136,11.82,620.0,2013.4
2013,4,DE,31837,306967,10.37,307.0,2013.4
2013,4,FL,676455,7263731,9.31,7264.0,2013.4
2013,4,GA,336235,3420939,9.83,3421.0,2013.4
2013,4,HI,89945,259070,34.72,259.0,2013.4
2013,4,IA,76847,953833,8.06,954.0,2013.4
2013,4,ID,33472,473373,7.07,473.0,2013.4
2013,4,IL,326770,3979707,8.21,3980.0,2013.4
2013,4,IN,173588,1772156,9.8,1772.0,2013.4
2013,4,KS,109386,1141957,9.58,1142.0,2013.4
2013,4,KY,127990,1423086,8.99,1423.0,2013.4
2013,4,LA,156362,1770604,8.83,1771.0,2013.4
2013,4,MA,177785,1316835,13.5,1317.0,2013.4
2013,4,MD,223648,2188259,10.22,2188.0,2013.4
2013,4,ME,33130,286996,11.54,287.0,2013.4
2013,4,MI,307591,2838310,10.84,2838.0,2013.4
2013,4,MN,162914,1805035,9.03,1805.0,2013.4
2013,4,MO,184064,2282180,8.07,2282.0,2013.4
2013,4,MS,107035,1037494,10.32,1037.0,2013.4
2013,4,MT,36922,386492,9.55,386.0,2013.4
2013,4,NC,294374,3431445,8.58,3431.0,2013.4
2013,4,ND,35494,443177,8.01,443.0,2013.4
2013,4,NE,58740,714514,8.22,715.0,2013.4
2013,4,NH,47151,350672,13.45,351.0,2013.4
2013,4,NJ,338515,2780545,12.17,2781.0,2013.4
2013,4,NM,63842,708633,9.01,709.0,2013.4
2013,4,NV,63781,713750,8.94,714.0,2013.4
2013,4,NY,814962,5772914,14.12,5773.0,2013.4
2013,4,OH,324782,3423522,9.49,3424.0,2013.4
2013,4,OK,110345,1450187,7.61,1450.0,2013.4
2013,4,OR,109865,1260137,8.72,1260.0,2013.4
2013,4,PA,313924,3347359,9.38,3347.0,2013.4
2013,4,RI,31190,265975,11.73,266.0,2013.4
2013,4,SC,145253,1531413,9.48,1531.0,2013.4
2013,4,SD,29827,364775,8.18,365.0,2013.4
2013,4,TN,256001,2599461,9.85,2599.0,2013.4
2013,4,TX,818067,10150988,8.06,10151.0,2013.4
2013,4,UT,66377,832956,7.97,833.0,2013.4
2013,4,VA,272154,3454100,7.88,3454.0,2013.4
2013,4,VT,23500,154861,15.18,155.0,2013.4
2013,4,WA,186003,2402882,7.74,2403.0,2013.4
2013,4,WI,196946,1855005,10.62,1855.0,2013.4
2013,4,WV,46081,535907,8.6,536.0,2013.4
2013,4,WY,27818,324502,8.57,325.0,2013.4
2013,5,AK,35660,227044,15.71,227.0,2013.5
2013,5,AL,193946,1856349,10.45,1856.0,2013.5
2013,5,AR,75250,926715,8.12,927.0,2013.5
2013,5,AZ,270099,2660855,10.15,2661.0,2013.5
2013,5,CA,1363157,9866912,13.82,9867.0,2013.5
2013,5,CO,159568,1633889,9.77,1634.0,2013.5
2013,5,CT,146213,1005200,14.55,1005.0,2013.5
2013,5,DC,85209,717698,11.87,718.0,2013.5
2013,5,DE,36775,350320,10.5,350.0,2013.5
2013,5,FL,728055,7794859,9.34,7795.0,2013.5
2013,5,GA,373235,3743898,9.97,3744.0,2013.5
2013,5,HI,94950,280565,33.84,281.0,2013.5
2013,5,IA,79038,965900,8.18,966.0,2013.5
2013,5,ID,35564,500863,7.1,501.0,2013.5
2013,5,IL,341504,3935180,8.68,3935.0,2013.5
2013,5,IN,194262,2017180,9.63,2017.0,2013.5
2013,5,KS,122070,1229787,9.93,1230.0,2013.5
2013,5,KY,142941,1565579,9.13,1566.0,2013.5
2013,5,LA,169311,1872345,9.04,1872.0,2013.5
2013,5,MA,183783,1370376,13.41,1370.0,2013.5
2013,5,MD,253435,2449207,10.35,2449.0,2013.5
2013,5,ME,35011,311175,11.25,311.0,2013.5
2013,5,MI,356332,3123871,11.41,3124.0,2013.5
2013,5,MN,176509,1833214,9.63,1833.0,2013.5
2013,5,MO,232319,2452584,9.47,2453.0,2013.5
2013,5,MS,116262,1142636,10.17,1143.0,2013.5
2013,5,MT,36139,373536,9.67,374.0,2013.5
2013,5,NC,336567,3988597,8.44,3989.0,2013.5
2013,5,ND,36570,427625,8.55,428.0,2013.5
2013,5,NE,62410,729576,8.55,730.0,2013.5
2013,5,NH,47233,352744,13.39,353.0,2013.5
2013,5,NJ,390648,3081792,12.68,3082.0,2013.5
2013,5,NM,71305,746925,9.55,747.0,2013.5
2013,5,NV,70095,800309,8.76,800.0,2013.5
2013,5,NY,846964,5826305,14.54,5826.0,2013.5
2013,5,OH,371804,3944991,9.42,3945.0,2013.5
2013,5,OK,128657,1663598,7.73,1664.0,2013.5
2013,5,OR,114840,1316459,8.72,1316.0,2013.5
2013,5,PA,316943,3364238,9.42,3364.0,2013.5
2013,5,RI,34951,289819,12.06,290.0,2013.5
2013,5,SC,169780,1760666,9.64,1761.0,2013.5
2013,5,SD,30552,354789,8.61,355.0,2013.5
2013,5,TN,262919,2641378,9.95,2641.0,2013.5
2013,5,TX,899121,10975231,8.19,10975.0,2013.5
2013,5,UT,81250,922317,8.81,922.0,2013.5
2013,5,VA,315495,3971507,7.94,3972.0,2013.5
2013,5,VT,24455,160822,15.21,161.0,2013.5
2013,5,WA,178837,2325342,7.69,2325.0,2013.5
2013,5,WI,203157,1890008,10.75,1890.0,2013.5
2013,5,WV,53346,621767,8.58,622.0,2013.5
2013,5,WY,27896,318070,8.77,318.0,2013.5
2013,6,AK,34411,219023,15.71,219.0,2013.6
2013,6,AL,223480,2056202,10.87,2056.0,2013.6
2013,6,AR,87917,1061539,8.28,1062.0,2013.6
2013,6,AZ,299522,2885783,10.38,2886.0,2013.6
2013,6,CA,1630364,9834956,16.58,9835.0,2013.6
2013,6,CO,186434,1775987,10.5,1776.0,2013.6
2013,6,CT,162951,1109858,14.68,1110.0,2013.6
2013,6,DC,92901,789494,11.77,789.0,2013.6
2013,6,DE,37210,366354,10.16,366.0,2013.6
2013,6,FL,779485,8423204,9.25,8423.0,2013.6
2013,6,GA,424570,4077926,10.41,4078.0,2013.6
2013,6,HI,89972,267781,33.6,268.0,2013.6
2013,6,IA,89137,996105,8.95,996.0,2013.6
2013,6,ID,40292,507452,7.94,507.0,2013.6
2013,6,IL,341866,4257938,8.03,4258.0,2013.6
2013,6,IN,199242,2082067,9.57,2082.0,2013.6
2013,6,KS,139114,1384343,10.05,1384.0,2013.6
2013,6,KY,171886,2127932,8.08,2128.0,2013.6
2013,6,LA,196893,2192970,8.98,2193.0,2013.6
2013,6,MA,215910,1520542,14.2,1521.0,2013.6
2013,6,MD,301961,2770335,10.9,2770.0,2013.6
2013,6,ME,42516,385267,11.04,385.0,2013.6
2013,6,MI,384525,3324964,11.56,3325.0,2013.6
2013,6,MN,195363,1895099,10.31,1895.0,2013.6
2013,6,MO,278201,2689477,10.34,2689.0,2013.6
2013,6,MS,130692,1277570,10.23,1278.0,2013.6
2013,6,MT,38392,391992,9.79,392.0,2013.6
2013,6,NC,368504,4205181,8.76,4205.0,2013.6
2013,6,ND,37626,412046,9.13,412.0,2013.6
2013,6,NE,68833,759812,9.06,760.0,2013.6
2013,6,NH,50341,372592,13.51,373.0,2013.6
2013,6,NJ,463203,3371811,13.74,3372.0,2013.6
2013,6,NM,90301,879263,10.27,879.0,2013.6
2013,6,NV,76301,896689,8.51,897.0,2013.6
2013,6,NY,1040021,6478037,16.05,6478.0,2013.6
2013,6,OH,389414,4076917,9.55,4077.0,2013.6
2013,6,OK,158423,1894341,8.36,1894.0,2013.6
2013,6,OR,111662,1279690,8.73,1280.0,2013.6
2013,6,PA,334904,3656073,9.16,3656.0,2013.6
2013,6,RI,39046,320069,12.2,320.0,2013.6
2013,6,SC,200139,1943107,10.3,1943.0,2013.6
2013,6,SD,31868,360333,8.84,360.0,2013.6
2013,6,TN,304622,2944721,10.34,2945.0,2013.6
2013,6,TX,998607,12347670,8.09,12348.0,2013.6
2013,6,UT,90921,992323,9.16,992.0,2013.6
2013,6,VA,338929,4205999,8.06,4206.0,2013.6
2013,6,VT,25726,173310,14.84,173.0,2013.6
2013,6,WA,169695,2218849,7.65,2219.0,2013.6
2013,6,WI,215163,1954354,11.01,1954.0,2013.6
2013,6,WV,55143,688060,8.01,688.0,2013.6
2013,6,WY,26872,307010,8.75,307.0,2013.6
2013,7,AK,35322,223671,15.79,224.0,2013.7
2013,7,AL,229280,2167617,10.58,2168.0,2013.7
2013,7,AR,95295,1155013,8.25,1155.0,2013.7
2013,7,AZ,321811,3066163,10.5,3066.0,2013.7
2013,7,CA,1791389,10956156,16.35,10956.0,2013.7
2013,7,CO,190349,1849119,10.29,1849.0,2013.7
