YEAR,MONTH,STATE,Total
2017,5,PA,14868567
2017,5,RI,444317
2017,5,SC,7279111
2017,5,SD,1036493
2017,5,TN,5060130
2017,5,TX,38103715
2017,5,US-Total,321645178
2017,5,UT,2743936
2017,5,VA,6883519
2017,5,VT,185616
2017,5,WA,10588368
2017,5,WI,4390688
2017,5,WV,5892967
2017,5,WY,3255341
2017,6,AK,472784
2017,6,AL,12125647
2017,6,AR,5146164
2017,6,AZ,10373781
2017,6,CA,18247864
2017,6,CO,4797857
2017,6,CT,2802418
2017,6,DC,5927
2017,6,DE,781824
2017,6,FL,21860243
2017,6,GA,11831237
2017,6,HI,818350
2017,6,IA,5229801
2017,6,ID,1551729
2017,6,IL,15460928
2017,6,IN,8463324
2017,6,KS,4555144
2017,6,KY,6668081
2017,6,LA,8888441
2017,6,MA,2815944
2017,6,MD,2962373
2017,6,ME,941534
2017,6,MI,10018891
2017,6,MN,4721510
2017,6,MO,7365089
2017,6,MS,5627444
2017,6,MT,2060187
2017,6,NC,11912936
2017,6,ND,3042673
2017,6,NE,3048069
2017,6,NH,1600379
2017,6,NJ,6768069
2017,6,NM,2966626
2017,6,NV,3648706
2017,6,NY,11131703
2017,6,OH,9989869
2017,6,OK,7010090
2017,6,OR,5090628
2017,6,PA,17197549
2017,6,RI,516598
2017,6,SC,8269677
2017,6,SD,998333
2017,6,TN,6813729
2017,6,TX,41626918
2017,6,US-Total,357390443
2017,6,UT,3072161
2017,6,VA,8768285
2017,6,VT,185248
2017,6,WA,10693404
2017,6,WI,5774136
2017,6,WV,6878133
2017,6,WY,3792010
2017,7,AK,571518
2017,7,AL,14159798
2017,7,AR,6653430
2017,7,AZ,11872918
2017,7,CA,20895189
2017,7,CO,5299975
2017,7,CT,3270059
2017,7,DC,5666
2017,7,DE,956509
2017,7,FL,24222452
2017,7,GA,13027549
2017,7,HI,843937
2017,7,IA,5140709
2017,7,ID,1405364
2017,7,IL,16998552
2017,7,IN,10156663
2017,7,KS,5068474
2017,7,KY,7515524
2017,7,LA,9376163
2017,7,MA,3091007
2017,7,MD,3757378
2017,7,ME,988528
2017,7,MI,11092187
2017,7,MN,5547172
2017,7,MO,8380586
2017,7,MS,6755182
2017,7,MT,2543456
2017,7,NC,13933673
2017,7,ND,3441203
2017,7,NE,3493918
2017,7,NH,1685061
2017,7,NJ,7448594
2017,7,NM,3235070
2017,7,NV,4247060
2017,7,NY,12685573
2017,7,OH,11012708
2017,7,OK,8046557
2017,7,OR,5051369
2017,7,PA,19622557
2017,7,RI,594154
2017,7,SC,8968294
2017,7,SD,812134
2017,7,TN,7664685
2017,7,TX,46940115
2017,7,US-Total,401509614
2017,7,UT,3786278
2017,7,VA,9697188
2017,7,VT,192607
2017,7,WA,10169327
2017,7,WI,6950174
2017,7,WV,7719636
2017,7,WY,4515734
2017,8,AK,545753
2017,8,AL,13458895
2017,8,AR,6673606
2017,8,AZ,11429197
2017,8,CA,21868325
2017,8,CO,4869777
2017,8,CT,3214324
2017,8,DC,2615
2017,8,DE,803344
2017,8,FL,24339884
2017,8,GA,12980837
2017,8,HI,863964
2017,8,IA,4874239
2017,8,ID,1171988
2017,8,IL,15490858
2017,8,IN,9299724
2017,8,KS,4303614
2017,8,KY,7070777
2017,8,LA,9066713
2017,8,MA,3117192
2017,8,MD,3042664
2017,8,ME,906911
2017,8,MI,10031886
2017,8,MN,5311206
2017,8,MO,7974308
2017,8,MS,6196773
2017,8,MT,2452282
2017,8,NC,13124421
2017,8,ND,3173394
2017,8,NE,3310769
2017,8,NH,1716898
2017,8,NJ,6838139
2017,8,NM,3422986
2017,8,NV,4177743
2017,8,NY,12024901
2017,8,OH,10873551
2017,8,OK,7085039
2017,8,OR,4411064
2017,8,PA,18325497
2017,8,RI,560228
2017,8,SC,8725825
2017,8,SD,663749
2017,8,TN,7900612
2017,8,TX,45131589
2017,8,US-Total,382140079
2017,8,UT,3771818
2017,8,VA,9278974
2017,8,VT,170099
2017,8,WA,8561229
2017,8,WI,6112099
2017,8,WV,6908696
2017,8,WY,4509104
2017,9,AK,478854
2017,9,AL,11490955
2017,9,AR,5576871
2017,9,AZ,10137527
2017,9,CA,18409227
2017,9,CO,4376381
2017,9,CT,2779895
2017,9,DC,5197
2017,9,DE,619340
2017,9,FL,20965343
2017,9,GA,10906324
2017,9,HI,861485
2017,9,IA,4403738
2017,9,ID,1074795
2017,9,IL,15075087
2017,9,IN,7438164
2017,9,KS,4373167
2017,9,KY,5153721
2017,9,LA,8547290
2017,9,MA,2554218
2017,9,MD,3071789
2017,9,ME,847842
2017,9,MI,8594172
2017,9,MN,4890386
2017,9,MO,6665166
2017,9,MS,4377028
2017,9,MT,2183644
2017,9,NC,10604075
2017,9,ND,3340655
2017,9,NE,2935054
2017,9,NH,1608635
2017,9,NJ,6331918
2017,9,NM,2584967
2017,9,NV,3402258
2017,9,NY,10965737
2017,9,OH,9801022
2017,9,OK,6920043
2017,9,OR,4357449
2017,9,PA,16296685
2017,9,RI,524575
2017,9,SC,7790271
2017,9,SD,719135
2017,9,TN,7044142
2017,9,TX,39501966
2017,9,US-Total,334218635
2017,9,UT,3225383
2017,9,VA,7216967
2017,9,VT,146057
2017,9,WA,7868985
2017,9,WI,5417296
2017,9,WV,5766346
2017,9,WY,3991409
2017,10,AK,496115
2017,10,AL,10983035
2017,10,AR,4952354
2017,10,AZ,8670751
2017,10,CA,17008111
2017,10,CO,4169717
2017,10,CT,2480066
2017,10,DC,4692
2017,10,DE,588953
2017,10,FL,20604124
2017,10,GA,10409210
2017,10,HI,878659
2017,10,IA,4318275
2017,10,ID,1157544
2017,10,IL,15019841
2017,10,IN,8415810
2017,10,KS,4242618
2017,10,KY,5263111
2017,10,LA,8011151
2017,10,MA,2377524
2017,10,MD,2592210
2017,10,ME,902118
2017,10,MI,8698202
2017,10,MN,4989609
2017,10,MO,6053122
2017,10,MS,4814812
2017,10,MT,2074771
2017,10,NC,9589469
2017,10,ND,3665374
2017,10,NE,2778943
2017,10,NH,1444575
2017,10,NJ,5711560
2017,10,NM,2739032
2017,10,NV,3239405
2017,10,NY,10672865
2017,10,OH,8493431
2017,10,OK,6476412
2017,10,OR,4400803
2017,10,PA,16067158
2017,10,RI,460601
2017,10,SC,7593611
2017,10,SD,689144
2017,10,TN,6291124
2017,10,TX,36652044
2017,10,US-Total,319443133
2017,10,UT,3127837
2017,10,VA,6357560
2017,10,VT,165058
2017,10,WA,7834081
2017,10,WI,5347595
2017,10,WV,5573390
2017,10,WY,3895555
2017,11,AK,459800
2017,11,AL,10772388
2017,11,AR,4713507
2017,11,AZ,7859422
2017,11,CA,14655835
2017,11,CO,4247779
2017,11,CT,2703211
2017,11,DC,4285
2017,11,DE,451521
2017,11,FL,16729456
2017,11,GA,9527608
2017,11,HI,785588
2017,11,IA,4655265
2017,11,ID,1105785
2017,11,IL,15287985
2017,11,IN,8022083
2017,11,KS,4075979
2017,11,KY,5394905
2017,11,LA,7388091
2017,11,MA,2042254
2017,11,MD,2864208
2017,11,ME,932669
2017,11,MI,8445079
2017,11,MN,5242037
2017,11,MO,5666213
2017,11,MS,4350878
2017,11,MT,2409418
2017,11,NC,9753528
2017,11,ND,3636475
2017,11,NE,2958063
2017,11,NH,1464628
2017,11,NJ,5349987
2017,11,NM,2591869
2017,11,NV,2761558
2017,11,NY,10153116
2017,11,OH,9470513
2017,11,OK,5757347
2017,11,OR,4213119
2017,11,PA,16161379
2017,11,RI,450276
2017,11,SC,6928162
2017,11,SD,858302
2017,11,TN,5447683
2017,11,TX,34243269
2017,11,US-Total,306659705
2017,11,UT,3052501
2017,11,VA,7636077
2017,11,VT,159766
2017,11,WA,8356971
2017,11,WI,5545929
2017,11,WV,5128009
2017,11,WY,3787930
2017,12,AK,559461
2017,12,AL,11715653
2017,12,AR,6072042
2017,12,AZ,8307366
2017,12,CA,15069635
2017,12,CO,4736053
2017,12,CT,3364168
2017,12,DC,5902
2017,12,DE,526638
2017,12,FL,17482290
2017,12,GA,10955898
2017,12,HI,784632
2017,12,IA,5111052
2017,12,ID,1326817
2017,12,IL,16138822
2017,12,IN,10014650
2017,12,KS,4683878
2017,12,KY,6043297
2017,12,LA,8456730
2017,12,MA,2637476
2017,12,MD,3151154
2017,12,ME,1036410
2017,12,MI,9778217
2017,12,MN,5727372
2017,12,MO,6922594
2017,12,MS,4918799
2017,12,MT,2696950
2017,12,NC,11466917
2017,12,ND,3848882
2017,12,NE,3239400
2017,12,NH,1583704
2017,12,NJ,6592840
2017,12,NM,2510429
2017,12,NV,2897517
2017,12,NY,10978682
2017,12,OH,11078493
2017,12,OK,6188519
2017,12,OR,5384730
2017,12,PA,18573708
2017,12,RI,370050
2017,12,SC,8011266
2017,12,SD,962168
2017,12,TN,7573478
2017,12,TX,37744792
2017,12,US-Total,345939372
2017,12,UT,3356582
2017,12,VA,8010235
2017,12,VT,173347
2017,12,WA,10135520
2017,12,WI,6235035
2017,12,WV,6575206
2017,12,WY,4223915
2018,1,AK,604551
2018,1,AL,13310533
2018,1,AR,6177100
2018,1,AZ,8208302
2018,1,CA,14461936
2018,1,CO,4681142
2018,1,CT,3470117
2018,1,DC,6937
2018,1,DE,540139
2018,1,FL,19687966
2018,1,GA,12103582
2018,1,HI,798641
2018,1,IA,5864867
2018,1,ID,1671006
2018,1,IL,17676681
2018,1,IN,11124461
2018,1,KS,4945942
2018,1,KY,7615634
2018,1,LA,8712523
2018,1,MA,2745144
2018,1,MD,4014554
2018,1,ME,1087814
2018,1,MI,11138064
2018,1,MN,5907053
2018,1,MO,8163442
2018,1,MS,6138443
2018,1,MT,2895747
2018,1,NC,13308805
2018,1,ND,4158113
2018,1,NE,3350158
2018,1,NH,1742832
2018,1,NJ,5876279
2018,1,NM,2029745
2018,1,NV,2836209
2018,1,NY,11904771
2018,1,OH,12103853
2018,1,OK,7056387
2018,1,OR,6316709
2018,1,PA,19217024
2018,1,RI,500569
2018,1,SC,9049822
2018,1,SD,1151023
2018,1,TN,8478532
2018,1,TX,39784565
2018,1,US-Total,374324020
2018,1,UT,3205970
2018,1,VA,9164355
2018,1,VT,200731
2018,1,WA,11409912
2018,1,WI,6209698
2018,1,WV,7150854
2018,1,WY,4364784
2018,2,AK,534863
2018,2,AL,9790781
2018,2,AR,4849307
2018,2,AZ,7312142
2018,2,CA,12889805
2018,2,CO,4295222
2018,2,CT,2851445
2018,2,DC,7593
2018,2,DE,395451
2018,2,FL,16534113
2018,2,GA,8331855
2018,2,HI,736647
2018,2,IA,5021889
2018,2,ID,1551806
2018,2,IL,14480863
2018,2,IN,7593776
2018,2,KS,4219304
2018,2,KY,5355412
2018,2,LA,7207966
2018,2,MA,2341597
2018,2,MD,2644344
2018,2,ME,842511
2018,2,MI,9554999
2018,2,MN,4995487
2018,2,MO,6895796
2018,2,MS,4655198
2018,2,MT,2530644
2018,2,NC,8934869
2018,2,ND,3488862
2018,2,NE,2939499
2018,2,NH,1266993
2018,2,NJ,5786591
2018,2,NM,1831344
2018,2,NV,2636436
2018,2,NY,9244754
2018,2,OH,9933498
2018,2,OK,6123514
2018,2,OR,5804767
2018,2,PA,16451447
2018,2,RI,432469
2018,2,SC,7077593
2018,2,SD,1036054
2018,2,TN,6060459
2018,2,TX,33113548
2018,2,US-Total,306115429
2018,2,UT,2750341
2018,2,VA,7428550
2018,2,VT,193845
2018,2,WA,10708292
2018,2,WI,5492321
2018,2,WV,5271356
2018,2,WY,3687212
2018,3,AK,597092
2018,3,AL,10460062
2018,3,AR,4458636
2018,3,AZ,7956205
2018,3,CA,14418192
2018,3,CO,4379037
2018,3,CT,3229755
2018,3,DC,8844
2018,3,DE,540587
2018,3,FL,17126949
2018,3,GA,9418912
2018,3,HI,783225
2018,3,IA,4766903
2018,3,ID,1541485
2018,3,IL,15636839
2018,3,IN,8895539
2018,3,KS,4236815
2018,3,KY,5258385
2018,3,LA,6990238
2018,3,MA,2150979
2018,3,MD,3536052
2018,3,ME,1033315
2018,3,MI,9250266
2018,3,MN,5308323
2018,3,MO,6358468
2018,3,MS,5021492
2018,3,MT,2679461
2018,3,NC,10539716
2018,3,ND,3699529
2018,3,NE,3014322
2018,3,NH,1324386
2018,3,NJ,6602581
2018,3,NM,2329801
2018,3,NV,2831557
2018,3,NY,10440613
2018,3,OH,10267412
2018,3,OK,6095128
2018,3,OR,6252337
2018,3,PA,17474206
2018,3,RI,513696
2018,3,SC,7556422
2018,3,SD,1070707
2018,3,TN,6456721
2018,3,TX,34025687
2018,3,US-Total,320981954
2018,3,UT,2635410
2018,3,VA,7376289
2018,3,VT,209402
2018,3,WA,10194399
2018,3,WI,5457786
2018,3,WV,4726417
2018,3,WY,3845374
2018,4,AK,495056
2018,4,AL,10935112
2018,4,AR,4810444
2018,4,AZ,7275066
2018,4,CA,15040387
2018,4,CO,4071789
2018,4,CT,2987151
2018,4,DC,9695
2018,4,DE,491766
2018,4,FL,18552663
2018,4,GA,8554898
2018,4,HI,782390
2018,4,IA,5115297
2018,4,ID,1508922
2018,4,IL,13537447
2018,4,IN,8281511
2018,4,KS,3515035
2018,4,KY,5004320
2018,4,LA,7292582
2018,4,MA,1613112
2018,4,MD,3529675
2018,4,ME,890242
2018,4,MI,8375562
2018,4,MN,4938474
2018,4,MO,6005872
2018,4,MS,4587171
2018,4,MT,2126412
2018,4,NC,8836282
2018,4,ND,3657336
2018,4,NE,2848739
2018,4,NH,1355950
2018,4,NJ,5667555
2018,4,NM,2497902
2018,4,NV,2790395
2018,4,NY,9479927
2018,4,OH,8802110
2018,4,OK,6652424
2018,4,OR,5385130
2018,4,PA,15228942
2018,4,RI,528301
2018,4,SC,6877558
2018,4,SD,946348
2018,4,TN,5416335
2018,4,TX,33679563
2018,4,US-Total,301738914
2018,4,UT,2234582
2018,4,VA,5954285
2018,4,VT,197731
2018,4,WA,10127020
2018,4,WI,4693236
2018,4,WV,4415088
2018,4,WY,3138123
2018,5,AK,505875
2018,5,AL,12272101
2018,5,AR,5165170
2018,5,AZ,8739110
2018,5,CA,15591742
2018,5,CO,4302943
2018,5,CT,2934434
2018,5,DC,3814
2018,5,DE,467717
2018,5,FL,20500157
2018,5,GA,10725494
2018,5,HI,834679
2018,5,IA,5296145
2018,5,ID,1638639
2018,5,IL,15162126
2018,5,IN,8587992
2018,5,KS,4203410
2018,5,KY,6447295
2018,5,LA,8706203
2018,5,MA,1972105
2018,5,MD,4142356
2018,5,ME,914758
2018,5,MI,9557729
2018,5,MN,4976810
2018,5,MO,6968792
2018,5,MS,5247624
2018,5,MT,2057837
2018,5,NC,11078881
2018,5,ND,2973670
2018,5,NE,2937349
2018,5,NH,1336931
2018,5,NJ,5746900
2018,5,NM,2565688
2018,5,NV,3094621
2018,5,NY,10566309
2018,5,OH,8910102
2018,5,OK,8178686
2018,5,OR,5319990
2018,5,PA,16341225
2018,5,RI,537430
2018,5,SC,8071347
2018,5,SD,1148169
2018,5,TN,6408386
2018,5,TX,41824037
2018,5,US-Total,339694483
2018,5,UT,2741551
2018,5,VA,7215486
2018,5,VT,182064
2018,5,WA,11305095
2018,5,WI,4980476
2018,5,WV,5348586
2018,5,WY,2958445
2018,6,AK,528290
2018,6,AL,13353583
2018,6,AR,6251324
2018,6,AZ,10211663
2018,6,CA,17423889
2018,6,CO,4986648
2018,6,CT,3351675
2018,6,DC,6552
2018,6,DE,401539
2018,6,FL,22658818
2018,6,GA,12084399
2018,6,HI,843339
2018,6,IA,5476787
2018,6,ID,1662558
2018,6,IL,15987301
2018,6,IN,9943779
2018,6,KS,4690139
2018,6,KY,7278138
2018,6,LA,9459927
2018,6,MA,2235207
2018,6,MD,3575060
2018,6,ME,915234
2018,6,MI,10444645
2018,6,MN,5187700
2018,6,MO,7525829
2018,6,MS,5133587
2018,6,MT,2088785
2018,6,NC,12662521
2018,6,ND,3243776
2018,6,NE,3140889
2018,6,NH,1639886
2018,6,NJ,6541167
2018,6,NM,2885171
2018,6,NV,3842708
2018,6,NY,11356836
2018,6,OH,9352162
2018,6,OK,8797393
2018,6,OR,5328097
2018,6,PA,18300910
2018,6,RI,618950
2018,6,SC,9208410
2018,6,SD,1029924
2018,6,TN,7193913
2018,6,TX,45125423
2018,6,US-Total,372397554
2018,6,UT,3104989
2018,6,VA,8770290
2018,6,VT,186561
2018,6,WA,11024621
2018,6,WI,5481303
2018,6,WV,6323549
2018,6,WY,3531710
2018,7,AK,641207
2018,7,AL,14510863
2018,7,AR,6967810
2018,7,AZ,12138175
2018,7,CA,22178731
2018,7,CO,5504781
2018,7,CT,3770997
2018,7,DC,9104
2018,7,DE,610711
2018,7,FL,24156949
2018,7,GA,12844342
2018,7,HI,871571
2018,7,IA,5580456
2018,7,ID,1577934
2018,7,IL,17598097
2018,7,IN,10240591
2018,7,KS,4949402
2018,7,KY,7768229
2018,7,LA,10276031
2018,7,MA,3192848
2018,7,MD,3947025
2018,7,ME,996118
2018,7,MI,11524307
2018,7,MN,5777044
2018,7,MO,8564593
2018,7,MS,6102367
2018,7,MT,1804996
2018,7,NC,12808580
2018,7,ND,3509065
2018,7,NE,3543829
2018,7,NH,1844123
2018,7,NJ,7887210
2018,7,NM,3281672
2018,7,NV,4591875
2018,7,NY,13364505
2018,7,OH,11205588
2018,7,OK,8768506
2018,7,OR,5662705
2018,7,PA,20558352
2018,7,RI,766720
2018,7,SC,9812228
2018,7,SD,966013
2018,7,TN,8063102
2018,7,TX,49047812
2018,7,US-Total,412542260
2018,7,UT,4275152
2018,7,VA,9381136
2018,7,VT,181986
2018,7,WA,10701832
2018,7,WI,6786282
2018,7,WV,7147049
2018,7,WY,4281658
2018,8,AK,636602
2018,8,AL,13951706
2018,8,AR,6800928
2018,8,AZ,12333935
2018,8,CA,20812232
2018,8,CO,5265792
2018,8,CT,3838639
2018,8,DC,4698
2018,8,DE,749649
2018,8,FL,24406980
2018,8,GA,12511935
2018,8,HI,904752
2018,8,IA,5362512
2018,8,ID,1336131
2018,8,IL,17599700
2018,8,IN,10345178
2018,8,KS,4815628
2018,8,KY,7990244
2018,8,LA,9900886
2018,8,MA,3342954
2018,8,MD,4222999
2018,8,ME,1018538
2018,8,MI,11209158
2018,8,MN,5568478
2018,8,MO,8356455
2018,8,MS,6765595
2018,8,MT,1883462
2018,8,NC,12923802
2018,8,ND,3487428
2018,8,NE,3303882
2018,8,NH,1833379
2018,8,NJ,7780927
2018,8,NM,3214280
2018,8,NV,4517651
2018,8,NY,13604990
2018,8,OH,11507456
2018,8,OK,8786404
2018,8,OR,5136660
2018,8,PA,20726979
2018,8,RI,802230
2018,8,SC,9832246
2018,8,SD,881207
2018,8,TN,7513036
2018,8,TX,48193944
2018,8,US-Total,407981115
2018,8,UT,4317719
2018,8,VA,9548514
2018,8,VT,193660
2018,8,WA,9497183
2018,8,WI,6783831
2018,8,WV,7241036
2018,8,WY,4416904
2018,9,AK,566153
2018,9,AL,12822710
2018,9,AR,5496410
2018,9,AZ,11383977
2018,9,CA,17286315
2018,9,CO,4571527
2018,9,CT,3319098
2018,9,DC,6007
2018,9,DE,618769
2018,9,FL,23343419
2018,9,GA,11797556
2018,9,HI,881868
2018,9,IA,5200562
2018,9,ID,1204189
2018,9,IL,15447616
2018,9,IN,8884313
2018,9,KS,4267030
2018,9,KY,7007782
2018,9,LA,9033671
2018,9,MA,2343121
2018,9,MD,3921071
2018,9,ME,867519
2018,9,MI,9854744
2018,9,MN,5134248
2018,9,MO,6652881
2018,9,MS,5732308
2018,9,MT,2089605
2018,9,NC,11024655
2018,9,ND,3326572
2018,9,NE,3052269
2018,9,NH,1497937
2018,9,NJ,6662682
2018,9,NM,2903137
2018,9,NV,3910397
2018,9,NY,10974689
2018,9,OH,10155736
2018,9,OK,7572346
2018,9,OR,4809202
2018,9,PA,18041342
2018,9,RI,752444
2018,9,SC,9240517
2018,9,SD,693493
2018,9,TN,6879319
2018,9,TX,41117706
2018,9,US-Total,356727570
2018,9,UT,3444354
2018,9,VA,8524585
2018,9,VT,180817
2018,9,WA,7782000
2018,9,WI,5635184
2018,9,WV,5030725
2018,9,WY,3780992
2018,10,AK,437146
2018,10,AL,10874239
2018,10,AR,5493724
2018,10,AZ,9290648
2018,10,CA,17007488
2018,10,CO,4290069
2018,10,CT,2801375
2018,10,DC,3796
2018,10,DE,637695
2018,10,FL,21676536
2018,10,GA,10898140
2018,10,HI,910211
2018,10,IA,5287719
2018,10,ID,1001755
2018,10,IL,14217862
2018,10,IN,9125333
2018,10,KS,4148997
2018,10,KY,6380720
2018,10,LA,8638726
2018,10,MA,2022265
2018,10,MD,3518413
2018,10,ME,1007080
2018,10,MI,8007589
2018,10,MN,4693437
2018,10,MO,6507802
2018,10,MS,4980153
2018,10,MT,2350371
2018,10,NC,10294473
2018,10,ND,3202305
2018,10,NE,2690294
2018,10,NH,827690
2018,10,NJ,5392918
2018,10,NM,2765115
2018,10,NV,3058801
2018,10,NY,10945758
2018,10,OH,10796513
2018,10,OK,5790195
2018,10,OR,4161762
2018,10,PA,16300668
2018,10,RI,736769
2018,10,SC,7866681
2018,10,SD,631007
2018,10,TN,5578365
2018,10,TX,37421767
2018,10,US-Total,325563436
2018,10,UT,3397639
2018,10,VA,6260431
2018,10,VT,199371
2018,10,WA,7429195
2018,10,WI,5066161
2018,10,WV,4661575
2018,10,WY,3878693
2018,11,AK,459474
2018,11,AL,10926379
2018,11,AR,5147262
2018,11,AZ,8052082
2018,11,CA,15164929
2018,11,CO,4534259
2018,11,CT,2885355
2018,11,DC,4205
2018,11,DE,323656
2018,11,FL,18323854
2018,11,GA,10372294
2018,11,HI,837520
2018,11,IA,5353286
2018,11,ID,1334341
2018,11,IL,14955325
2018,11,IN,9534030
2018,11,KS,4101807
2018,11,KY,6402250
2018,11,LA,7420004
2018,11,MA,1884381
2018,11,MD,3490186
2018,11,ME,950072
2018,11,MI,8563823
2018,11,MN,5324215
2018,11,MO,6720078
2018,11,MS,5074898
2018,11,MT,2520423
2018,11,NC,10664147
2018,11,ND,3372025
2018,11,NE,2733126
2018,11,NH,1462455
2018,11,NJ,5306453
2018,11,NM,3126943
2018,11,NV,2870635
2018,11,NY,11003664
2018,11,OH,10728411
2018,11,OK,6398060
2018,11,OR,5099307
2018,11,PA,17132212
2018,11,RI,454754
2018,11,SC,7079353
2018,11,SD,830241
2018,11,TN,5507133
2018,11,TX,35026256
2018,11,US-Total,322408718
2018,11,UT,3667825
2018,11,VA,7165067
2018,11,VT,204493
2018,11,WA,8227196
2018,11,WI,5272819
2018,11,WV,4398286
2018,11,WY,4017468
2018,12,AK,508484
2018,12,AL,11781004
2018,12,AR,5515928
2018,12,AZ,9401565
2018,12,CA,14951244
2018,12,CO,5126741
2018,12,CT,3602185
2018,12,DC,8232
2018,12,DE,236059
2018,12,FL,17929108
2018,12,GA,10417199
2018,12,HI,806537
2018,12,IA,5860764
2018,12,ID,1374022
2018,12,IL,15564109
2018,12,IN,9593622
2018,12,KS,4889852
2018,12,KY,6682724
2018,12,LA,7715523
2018,12,MA,2121759
2018,12,MD,3384958
2018,12,ME,927483
2018,12,MI,8485066
2018,12,MN,5423014
2018,12,MO,3454104
2018,12,MS,4077369
2018,12,MT,2396158
2018,12,NC,10993099
2018,12,ND,3652137
2018,12,NE,3254981
2018,12,NH,1449232
2018,12,NJ,6004228
2018,12,NM,3208541
2018,12,NV,2947806
2018,12,NY,11268837
2018,12,OH,10998185
2018,12,OK,6887503
2018,12,OR,5559808
2018,12,PA,19399198
2018,12,RI,522444
2018,12,SC,7946256
2018,12,SD,931092
2018,12,TN,6881464
2018,12,TX,36416808
2018,12,US-Total,337334245
2018,12,UT,4075053
2018,12,VA,8656531
2018,12,VT,226444
2018,12,WA,8386069
2018,12,WI,5597806
2018,12,WV,5417121
2018,12,WY,4418789
2019,1,AK,536458
2019,1,AL,12562722
2019,1,AR,5840680
2019,1,AZ,9018494
2019,1,CA,14677049
2019,1,CO,5028816
2019,1,CT,3452993
2019,1,DC,9119
2019,1,DE,284991
2019,1,FL,18356896
2019,1,GA,10446410
2019,1,HI,785381
2019,1,IA,5870234
2019,1,ID,1437871
2019,1,IL,17285195
2019,1,IN,9985599
2019,1,KS,4441754
2019,1,KY,7167012
2019,1,LA,7778476
2019,1,MA,2383090
2019,1,MD,3569752
2019,1,ME,956080
2019,1,MI,10509893
2019,1,MN,5311982
2019,1,MO,7886291
2019,1,MS,5123310
2019,1,MT,2695131
2019,1,NC,11162180
2019,1,ND,3872335
2019,1,NE,3376404
2019,1,NH,1566563
2019,1,NJ,6007768
2019,1,NM,2902835
2019,1,NV,3066463
2019,1,NY,11497568
2019,1,OH,11406203
2019,1,OK,7103364
2019,1,OR,5871163
2019,1,PA,21219795
2019,1,RI,503323
2019,1,SC,8972371
2019,1,SD,1127782
2019,1,TN,7340535
2019,1,TX,38419534
2019,1,US-Total,357753652
2019,1,UT,3737240
2019,1,VA,8848030
2019,1,VT,221984
2019,1,WA,9472241
2019,1,WI,5754784
2019,1,WV,6748940
2019,1,WY,4152568
2019,2,AK,467414
2019,2,AL,10813861
2019,2,AR,5004375
2019,2,AZ,8419336
2019,2,CA,14460266
2019,2,CO,4586111
2019,2,CT,3053098
2019,2,DC,6756
2019,2,DE,301979
2019,2,FL,16384781
2019,2,GA,8253423
2019,2,HI,678616
2019,2,IA,5360283
2019,2,ID,1290413
2019,2,IL,14520554
2019,2,IN,8384399
2019,2,KS,4535782
2019,2,KY,5559644
2019,2,LA,6764207
2019,2,MA,2116702
2019,2,MD,2824642
2019,2,ME,854817
2019,2,MI,9669571
2019,2,MN,4706415
2019,2,MO,6719893
2019,2,MS,4412803
2019,2,MT,2379118
2019,2,NC,9161568
2019,2,ND,3293906
2019,2,NE,3020023
2019,2,NH,1225823
2019,2,NJ,5592804
2019,2,NM,2992261
2019,2,NV,2919587
2019,2,NY,10212137
2019,2,OH,9969256
2019,2,OK,6121266
2019,2,OR,5098223
2019,2,PA,18363398
2019,2,RI,459261
2019,2,SC,7655556
2019,2,SD,987839
2019,2,TN,5990948
2019,2,TX,34043590
2019,2,US-Total,313680416
2019,2,UT,3506207
2019,2,VA,8292883
2019,2,VT,184462
2019,2,WA,8150151
2019,2,WI,5214518
2019,2,WV,4816367
2019,2,WY,3879122
2019,3,AK,497597
2019,3,AL,11018349
2019,3,AR,4944089
2019,3,AZ,8691901
2019,3,CA,16901041
2019,3,CO,4518988
2019,3,CT,3237654
2019,3,DC,9192
2019,3,DE,426470
2019,3,FL,17742552
2019,3,GA,7945069
2019,3,HI,731753
2019,3,IA,5556639
2019,3,ID,1225948
2019,3,IL,15279659
2019,3,IN,9121174
2019,3,KS,4109786
2019,3,KY,5884233
2019,3,LA,7253792
2019,3,MA,2190484
2019,3,MD,3480060
2019,3,ME,907505
2019,3,MI,9479739
2019,3,MN,4585302
2019,3,MO,6286448
2019,3,MS,4960498
2019,3,MT,2562118
2019,3,NC,9890449
2019,3,ND,3600389
2019,3,NE,3100639
2019,3,NH,1450201
2019,3,NJ,5517661
2019,3,NM,2184978
2019,3,NV,2946045
2019,3,NY,9472002
2019,3,OH,10408891
2019,3,OK,6293574
2019,3,OR,5508794
2019,3,PA,19271092
