,0,1,2,3
1151,2019,08,RI,2
1152,2019,09,RI,2
1153,2019,10,RI,2
1154,2019,11,RI,2
1155,2019,12,RI,2
1156,2020,01,RI,3
1157,2020,02,RI,2
1158,2020,03,RI,3
1159,2020,04,RI,2
1160,2001,01,VT,--
1161,2001,02,VT,--
1162,2001,03,VT,--
1163,2001,04,VT,--
1164,2001,05,VT,--
1165,2001,06,VT,--
1166,2001,07,VT,--
1167,2001,08,VT,--
1168,2001,09,VT,--
1169,2001,10,VT,--
1170,2001,11,VT,--
1171,2001,12,VT,--
1172,2002,01,VT,--
1173,2002,02,VT,--
1174,2002,03,VT,--
1175,2002,04,VT,--
1176,2002,05,VT,--
1177,2002,06,VT,--
1178,2002,07,VT,--
1179,2002,08,VT,--
1180,2002,09,VT,--
1181,2002,10,VT,--
1182,2002,11,VT,--
1183,2002,12,VT,--
1184,2003,01,VT,0
1185,2003,02,VT,0
1186,2003,03,VT,0
1187,2003,04,VT,0
1188,2003,05,VT,0
1189,2003,06,VT,0
1190,2003,07,VT,0
1191,2003,08,VT,0
1192,2003,09,VT,0
1193,2003,10,VT,0
1194,2003,11,VT,0
1195,2003,12,VT,0
1196,2004,01,VT,0
1197,2004,02,VT,0
1198,2004,03,VT,0
1199,2004,04,VT,0
1200,2004,05,VT,0
1201,2004,06,VT,0
1202,2004,07,VT,0
1203,2004,08,VT,0
1204,2004,09,VT,0
1205,2004,10,VT,0
1206,2004,11,VT,0
1207,2004,12,VT,0
1208,2005,01,VT,0
1209,2005,02,VT,0
1210,2005,03,VT,0
1211,2005,04,VT,0
1212,2005,05,VT,0
1213,2005,06,VT,0
1214,2005,07,VT,0
1215,2005,08,VT,0
1216,2005,09,VT,0
1217,2005,10,VT,0
1218,2005,11,VT,0
1219,2005,12,VT,0
1220,2006,01,VT,0
1221,2006,02,VT,0
1222,2006,03,VT,0
1223,2006,04,VT,0
1224,2006,05,VT,0
1225,2006,06,VT,0
1226,2006,07,VT,0
1227,2006,08,VT,0
1228,2006,09,VT,0
1229,2006,10,VT,0
1230,2006,11,VT,0
1231,2006,12,VT,0
1232,2007,01,VT,0
1233,2007,02,VT,0
1234,2007,03,VT,0
1235,2007,04,VT,0
1236,2007,05,VT,0
1237,2007,06,VT,0
1238,2007,07,VT,0
1239,2007,08,VT,0
1240,2007,09,VT,0
1241,2007,10,VT,0
1242,2007,11,VT,0
1243,2007,12,VT,0
1244,2008,01,VT,0
1245,2008,02,VT,0
1246,2008,03,VT,0
1247,2008,04,VT,0
1248,2008,05,VT,0
1249,2008,06,VT,0
1250,2008,07,VT,0
1251,2008,08,VT,0
1252,2008,09,VT,0
1253,2008,10,VT,0
1254,2008,11,VT,0
1255,2008,12,VT,0
1256,2009,01,VT,0
1257,2009,02,VT,0
1258,2009,03,VT,0
1259,2009,04,VT,0
1260,2009,05,VT,0
1261,2009,06,VT,0
1262,2009,07,VT,0
1263,2009,08,VT,0
1264,2009,09,VT,0
1265,2009,10,VT,0
1266,2009,11,VT,0
1267,2009,12,VT,0
1268,2010,01,VT,0
1269,2010,02,VT,0
1270,2010,03,VT,0
1271,2010,04,VT,0
1272,2010,05,VT,0
1273,2010,06,VT,0
1274,2010,07,VT,0
1275,2010,08,VT,0
1276,2010,09,VT,0
1277,2010,10,VT,0
1278,2010,11,VT,0
1279,2010,12,VT,0
1280,2011,01,VT,0
1281,2011,02,VT,0
1282,2011,03,VT,0
1283,2011,04,VT,0
1284,2011,05,VT,0
1285,2011,06,VT,0
1286,2011,07,VT,0
1287,2011,08,VT,0
1288,2011,09,VT,0
1289,2011,10,VT,0
1290,2011,11,VT,0
1291,2011,12,VT,0
1292,2012,01,VT,0
1293,2012,02,VT,0
1294,2012,03,VT,0
1295,2012,04,VT,0
1296,2012,05,VT,0
1297,2012,06,VT,0
1298,2012,07,VT,0
1299,2012,08,VT,0
1300,2012,09,VT,0
1301,2012,10,VT,0
1302,2012,11,VT,0
1303,2012,12,VT,0
1304,2013,01,VT,0
1305,2013,02,VT,0
1306,2013,03,VT,0
1307,2013,04,VT,0
1308,2013,05,VT,0
1309,2013,06,VT,0
1310,2013,07,VT,0
1311,2013,08,VT,0
1312,2013,09,VT,0
1313,2013,10,VT,0
1314,2013,11,VT,0
1315,2013,12,VT,0
1316,2014,01,VT,0
1317,2014,02,VT,0
1318,2014,03,VT,0
1319,2014,04,VT,0
1320,2014,05,VT,0
1321,2014,06,VT,0
1322,2014,07,VT,0
1323,2014,08,VT,0
1324,2014,09,VT,0
1325,2014,10,VT,0
1326,2014,11,VT,0
1327,2014,12,VT,0
1328,2015,01,VT,0
1329,2015,02,VT,0
1330,2015,03,VT,0
1331,2015,04,VT,0
1332,2015,05,VT,0
1333,2015,06,VT,0
1334,2015,07,VT,0
1335,2015,08,VT,0
1336,2015,09,VT,0
1337,2015,10,VT,0
1338,2015,11,VT,0
1339,2015,12,VT,0
1340,2016,01,VT,0
1341,2016,02,VT,0
1342,2016,03,VT,0
1343,2016,04,VT,0
1344,2016,05,VT,0
1345,2016,06,VT,0
1346,2016,07,VT,0
1347,2016,08,VT,0
1348,2016,09,VT,0
1349,2016,10,VT,0
1350,2016,11,VT,0
1351,2016,12,VT,0
1352,2017,01,VT,0
1353,2017,02,VT,0
1354,2017,03,VT,0
1355,2017,04,VT,0
1356,2017,05,VT,0
1357,2017,06,VT,0
1358,2017,07,VT,0
1359,2017,08,VT,0
1360,2017,09,VT,0
1361,2017,10,VT,0
1362,2017,11,VT,0
1363,2017,12,VT,0
1364,2018,01,VT,0
1365,2018,02,VT,0
1366,2018,03,VT,0
1367,2018,04,VT,0
1368,2018,05,VT,0
1369,2018,06,VT,0
1370,2018,07,VT,0
1371,2018,08,VT,0
1372,2018,09,VT,0
1373,2018,10,VT,0
1374,2018,11,VT,0
1375,2018,12,VT,0
1376,2019,01,VT,0
1377,2019,02,VT,0
1378,2019,03,VT,0
1379,2019,04,VT,0
1380,2019,05,VT,0
1381,2019,06,VT,0
1382,2019,07,VT,0
1383,2019,08,VT,0
1384,2019,09,VT,0
1385,2019,10,VT,0
1386,2019,11,VT,0
1387,2019,12,VT,0
1388,2020,01,VT,0
1389,2020,02,VT,0
1390,2020,03,VT,0
1391,2020,04,VT,0
1392,2001,01,NJ,--
1393,2001,02,NJ,--
1394,2001,03,NJ,--
1395,2001,04,NJ,--
1396,2001,05,NJ,--
1397,2001,06,NJ,--
1398,2001,07,NJ,--
1399,2001,08,NJ,--
1400,2001,09,NJ,--
1401,2001,10,NJ,--
1402,2001,11,NJ,--
1403,2001,12,NJ,--
1404,2002,01,NJ,--
1405,2002,02,NJ,--
1406,2002,03,NJ,--
1407,2002,04,NJ,--
1408,2002,05,NJ,--
1409,2002,06,NJ,--
1410,2002,07,NJ,--
1411,2002,08,NJ,--
1412,2002,09,NJ,--
1413,2002,10,NJ,--
1414,2002,11,NJ,--
1415,2002,12,NJ,--
1416,2003,01,NJ,18
1417,2003,02,NJ,13
1418,2003,03,NJ,15
1419,2003,04,NJ,13
1420,2003,05,NJ,12
1421,2003,06,NJ,13
1422,2003,07,NJ,10
1423,2003,08,NJ,14
1424,2003,09,NJ,21
1425,2003,10,NJ,18
1426,2003,11,NJ,17
1427,2003,12,NJ,21
1428,2004,01,NJ,30
1429,2004,02,NJ,25
1430,2004,03,NJ,23
1431,2004,04,NJ,20
1432,2004,05,NJ,19
1433,2004,06,NJ,18
1434,2004,07,NJ,20
1435,2004,08,NJ,18
1436,2004,09,NJ,29
1437,2004,10,NJ,28
1438,2004,11,NJ,28
1439,2004,12,NJ,31
1440,2005,01,NJ,27
1441,2005,02,NJ,24
1442,2005,03,NJ,26
1443,2005,04,NJ,22
1444,2005,05,NJ,22
1445,2005,06,NJ,24
1446,2005,07,NJ,25
1447,2005,08,NJ,30
1448,2005,09,NJ,26
1449,2005,10,NJ,24
1450,2005,11,NJ,22
1451,2005,12,NJ,27
1452,2006,01,NJ,28
1453,2006,02,NJ,24
1454,2006,03,NJ,26
1455,2006,04,NJ,24
1456,2006,05,NJ,24
1457,2006,06,NJ,25
1458,2006,07,NJ,24
1459,2006,08,NJ,26
1460,2006,09,NJ,23
1461,2006,10,NJ,24
1462,2006,11,NJ,23
1463,2006,12,NJ,22
1464,2007,01,NJ,26
1465,2007,02,NJ,27
1466,2007,03,NJ,31
1467,2007,04,NJ,24
1468,2007,05,NJ,22
1469,2007,06,NJ,23
1470,2007,07,NJ,24
1471,2007,08,NJ,23
1472,2007,09,NJ,22
1473,2007,10,NJ,24
1474,2007,11,NJ,24
1475,2007,12,NJ,23
1476,2008,01,NJ,29
1477,2008,02,NJ,26
1478,2008,03,NJ,26
1479,2008,04,NJ,24
1480,2008,05,NJ,23
1481,2008,06,NJ,24
1482,2008,07,NJ,23
1483,2008,08,NJ,23
1484,2008,09,NJ,28
1485,2008,10,NJ,24
1486,2008,11,NJ,24
1487,2008,12,NJ,29
1488,2009,01,NJ,29
1489,2009,02,NJ,32
1490,2009,03,NJ,27
1491,2009,04,NJ,28
1492,2009,05,NJ,26
1493,2009,06,NJ,25
1494,2009,07,NJ,25
1495,2009,08,NJ,27
1496,2009,09,NJ,25
1497,2009,10,NJ,25
1498,2009,11,NJ,24
1499,2009,12,NJ,27
1500,2010,01,NJ,32
1501,2010,02,NJ,30
1502,2010,03,NJ,28
1503,2010,04,NJ,26
1504,2010,05,NJ,25
1505,2010,06,NJ,25
1506,2010,07,NJ,27
1507,2010,08,NJ,26
1508,2010,09,NJ,27
1509,2010,10,NJ,24
1510,2010,11,NJ,24
1511,2010,12,NJ,27
1512,2011,01,NJ,29
1513,2011,02,NJ,34
1514,2011,03,NJ,28
1515,2011,04,NJ,26
1516,2011,05,NJ,23
1517,2011,06,NJ,27
1518,2011,07,NJ,27
1519,2011,08,NJ,27
1520,2011,09,NJ,25
1521,2011,10,NJ,25
1522,2011,11,NJ,24
1523,2011,12,NJ,16
1524,2012,01,NJ,25
1525,2012,02,NJ,25
1526,2012,03,NJ,24
1527,2012,04,NJ,25
1528,2012,05,NJ,24
1529,2012,06,NJ,25
1530,2012,07,NJ,25
1531,2012,08,NJ,25
1532,2012,09,NJ,24
1533,2012,10,NJ,23
1534,2012,11,NJ,22
1535,2012,12,NJ,20
1536,2013,01,NJ,22
1537,2013,02,NJ,24
1538,2013,03,NJ,25
1539,2013,04,NJ,23
1540,2013,05,NJ,26
1541,2013,06,NJ,43
1542,2013,07,NJ,23
1543,2013,08,NJ,22
1544,2013,09,NJ,30
1545,2013,10,NJ,20
1546,2013,11,NJ,21
1547,2013,12,NJ,23
1548,2014,01,NJ,28
1549,2014,02,NJ,30
1550,2014,03,NJ,29
1551,2014,04,NJ,27
1552,2014,05,NJ,25
1553,2014,06,NJ,22
1554,2014,07,NJ,26
1555,2014,08,NJ,25
1556,2014,09,NJ,24
1557,2014,10,NJ,25
1558,2014,11,NJ,20
1559,2014,12,NJ,21
1560,2015,01,NJ,27
1561,2015,02,NJ,28
1562,2015,03,NJ,28
1563,2015,04,NJ,24
1564,2015,05,NJ,24
1565,2015,06,NJ,25
1566,2015,07,NJ,26
1567,2015,08,NJ,24
1568,2015,09,NJ,21
1569,2015,10,NJ,27
1570,2015,11,NJ,24
1571,2015,12,NJ,25
1572,2016,01,NJ,27
1573,2016,02,NJ,27
1574,2016,03,NJ,25
1575,2016,04,NJ,24
1576,2016,05,NJ,25
1577,2016,06,NJ,25
1578,2016,07,NJ,26
1579,2016,08,NJ,26
1580,2016,09,NJ,25
1581,2016,10,NJ,23
1582,2016,11,NJ,23
1583,2016,12,NJ,26
1584,2017,01,NJ,27
1585,2017,02,NJ,25
1586,2017,03,NJ,27
1587,2017,04,NJ,25
1588,2017,05,NJ,23
1589,2017,06,NJ,25
1590,2017,07,NJ,26
1591,2017,08,NJ,27
1592,2017,09,NJ,25
1593,2017,10,NJ,25
1594,2017,11,NJ,24
1595,2017,12,NJ,27
1596,2018,01,NJ,31
1597,2018,02,NJ,26
1598,2018,03,NJ,27
1599,2018,04,NJ,25
1600,2018,05,NJ,24
1601,2018,06,NJ,26
1602,2018,07,NJ,26
1603,2018,08,NJ,26
1604,2018,09,NJ,24
1605,2018,10,NJ,25
1606,2018,11,NJ,24
1607,2018,12,NJ,25
1608,2019,01,NJ,27
1609,2019,02,NJ,26
1610,2019,03,NJ,26
1611,2019,04,NJ,25
1612,2019,05,NJ,24
1613,2019,06,NJ,26
1614,2019,07,NJ,26
1615,2019,08,NJ,23
1616,2019,09,NJ,26
1617,2019,10,NJ,24
1618,2019,11,NJ,23
1619,2019,12,NJ,24
1620,2020,01,NJ,26
1621,2020,02,NJ,22
1622,2020,03,NJ,25
1623,2020,04,NJ,20
1624,2001,01,NY,--
1625,2001,02,NY,--
1626,2001,03,NY,--
1627,2001,04,NY,--
1628,2001,05,NY,--
1629,2001,06,NY,--
1630,2001,07,NY,--
1631,2001,08,NY,--
1632,2001,09,NY,--
1633,2001,10,NY,--
1634,2001,11,NY,--
1635,2001,12,NY,--
1636,2002,01,NY,--
1637,2002,02,NY,--
1638,2002,03,NY,--
1639,2002,04,NY,--
1640,2002,05,NY,--
1641,2002,06,NY,--
1642,2002,07,NY,--
1643,2002,08,NY,--
1644,2002,09,NY,--
1645,2002,10,NY,--
1646,2002,11,NY,--
1647,2002,12,NY,--
1648,2003,01,NY,241
1649,2003,02,NY,220
1650,2003,03,NY,221
1651,2003,04,NY,207
1652,2003,05,NY,216
1653,2003,06,NY,210
1654,2003,07,NY,233
1655,2003,08,NY,231
1656,2003,09,NY,225
1657,2003,10,NY,227
1658,2003,11,NY,216
1659,2003,12,NY,242
1660,2004,01,NY,221
1661,2004,02,NY,212
1662,2004,03,NY,191
1663,2004,04,NY,209
1664,2004,05,NY,202
1665,2004,06,NY,224
1666,2004,07,NY,231
1667,2004,08,NY,237
1668,2004,09,NY,233
1669,2004,10,NY,229
1670,2004,11,NY,209
1671,2004,12,NY,252
1672,2005,01,NY,248
1673,2005,02,NY,252
1674,2005,03,NY,235
1675,2005,04,NY,217
1676,2005,05,NY,214
1677,2005,06,NY,235
1678,2005,07,NY,255
1679,2005,08,NY,250
1680,2005,09,NY,245
1681,2005,10,NY,232
1682,2005,11,NY,225
1683,2005,12,NY,237
1684,2006,01,NY,237
1685,2006,02,NY,249
1686,2006,03,NY,232
1687,2006,04,NY,218
1688,2006,05,NY,207
1689,2006,06,NY,238
1690,2006,07,NY,247
1691,2006,08,NY,240
1692,2006,09,NY,242
1693,2006,10,NY,232
1694,2006,11,NY,230
1695,2006,12,NY,234
1696,2007,01,NY,334
1697,2007,02,NY,311
1698,2007,03,NY,314
1699,2007,04,NY,255
1700,2007,05,NY,256
1701,2007,06,NY,271
1702,2007,07,NY,276
1703,2007,08,NY,275
1704,2007,09,NY,288
1705,2007,10,NY,272
1706,2007,11,NY,276
1707,2007,12,NY,270
1708,2008,01,NY,251
1709,2008,02,NY,253
1710,2008,03,NY,233
1711,2008,04,NY,229
1712,2008,05,NY,226
1713,2008,06,NY,236
1714,2008,07,NY,253
1715,2008,08,NY,244
1716,2008,09,NY,245
1717,2008,10,NY,247
1718,2008,11,NY,242
1719,2008,12,NY,259
1720,2009,01,NY,301
1721,2009,02,NY,265
1722,2009,03,NY,275
1723,2009,04,NY,227
1724,2009,05,NY,228
1725,2009,06,NY,228
1726,2009,07,NY,272
1727,2009,08,NY,246
1728,2009,09,NY,250
1729,2009,10,NY,226
1730,2009,11,NY,231
1731,2009,12,NY,275
1732,2010,01,NY,266
1733,2010,02,NY,267
1734,2010,03,NY,240
1735,2010,04,NY,218
1736,2010,05,NY,222
1737,2010,06,NY,250
1738,2010,07,NY,263
1739,2010,08,NY,232
1740,2010,09,NY,232
1741,2010,10,NY,238
1742,2010,11,NY,231
1743,2010,12,NY,262
1744,2011,01,NY,271
1745,2011,02,NY,265
1746,2011,03,NY,266
1747,2011,04,NY,258
1748,2011,05,NY,228
1749,2011,06,NY,246
1750,2011,07,NY,252
1751,2011,08,NY,235
1752,2011,09,NY,229
1753,2011,10,NY,251
1754,2011,11,NY,228
1755,2011,12,NY,253
1756,2012,01,NY,252
1757,2012,02,NY,239
1758,2012,03,NY,227
1759,2012,04,NY,221
1760,2012,05,NY,212
1761,2012,06,NY,217
1762,2012,07,NY,236
1763,2012,08,NY,237
1764,2012,09,NY,241
1765,2012,10,NY,222
1766,2012,11,NY,210
1767,2012,12,NY,235
1768,2013,01,NY,241
1769,2013,02,NY,260
1770,2013,03,NY,239
1771,2013,04,NY,236
1772,2013,05,NY,225
1773,2013,06,NY,227
1774,2013,07,NY,242
1775,2013,08,NY,239
1776,2013,09,NY,250
1777,2013,10,NY,224
1778,2013,11,NY,222
1779,2013,12,NY,258
1780,2014,01,NY,256
1781,2014,02,NY,261
1782,2014,03,NY,243
1783,2014,04,NY,227
1784,2014,05,NY,238
1785,2014,06,NY,221
1786,2014,07,NY,232
1787,2014,08,NY,229
1788,2014,09,NY,229
1789,2014,10,NY,225
1790,2014,11,NY,258
1791,2014,12,NY,233
1792,2015,01,NY,247
1793,2015,02,NY,277
1794,2015,03,NY,257
1795,2015,04,NY,212
1796,2015,05,NY,221
1797,2015,06,NY,220
1798,2015,07,NY,234
1799,2015,08,NY,224
1800,2015,09,NY,230
1801,2015,10,NY,240
1802,2015,11,NY,225
1803,2015,12,NY,229
1804,2016,01,NY,238
1805,2016,02,NY,248
1806,2016,03,NY,229
1807,2016,04,NY,213
1808,2016,05,NY,213
1809,2016,06,NY,226
1810,2016,07,NY,238
1811,2016,08,NY,228
1812,2016,09,NY,238
1813,2016,10,NY,222
1814,2016,11,NY,232
1815,2016,12,NY,232
1816,2017,01,NY,244
1817,2017,02,NY,241
1818,2017,03,NY,237
1819,2017,04,NY,226
1820,2017,05,NY,207
1821,2017,06,NY,227
1822,2017,07,NY,230
1823,2017,08,NY,225
1824,2017,09,NY,238
1825,2017,10,NY,230
1826,2017,11,NY,228
1827,2017,12,NY,234
1828,2018,01,NY,341
1829,2018,02,NY,238
1830,2018,03,NY,237
1831,2018,04,NY,225
1832,2018,05,NY,217
1833,2018,06,NY,233
1834,2018,07,NY,235
1835,2018,08,NY,268
1836,2018,09,NY,247
1837,2018,10,NY,236
1838,2018,11,NY,236
1839,2018,12,NY,241
1840,2019,01,NY,256
1841,2019,02,NY,282
1842,2019,03,NY,245
1843,2019,04,NY,222
1844,2019,05,NY,212
1845,2019,06,NY,235
1846,2019,07,NY,239
1847,2019,08,NY,241
1848,2019,09,NY,240
1849,2019,10,NY,231
1850,2019,11,NY,229
1851,2019,12,NY,256
1852,2020,01,NY,250
1853,2020,02,NY,238
1854,2020,03,NY,230
1855,2020,04,NY,160
1856,2001,01,PA,--
1857,2001,02,PA,--
1858,2001,03,PA,--
1859,2001,04,PA,--
1860,2001,05,PA,--
1861,2001,06,PA,--
1862,2001,07,PA,--
1863,2001,08,PA,--
1864,2001,09,PA,--
1865,2001,10,PA,--
1866,2001,11,PA,--
1867,2001,12,PA,--
1868,2002,01,PA,--
1869,2002,02,PA,--
1870,2002,03,PA,--
1871,2002,04,PA,--
1872,2002,05,PA,--
1873,2002,06,PA,--
1874,2002,07,PA,--
1875,2002,08,PA,--
1876,2002,09,PA,--
1877,2002,10,PA,--
1878,2002,11,PA,--
1879,2002,12,PA,--
1880,2003,01,PA,65
1881,2003,02,PA,65
1882,2003,03,PA,65
1883,2003,04,PA,58
1884,2003,05,PA,62
1885,2003,06,PA,59
1886,2003,07,PA,58
1887,2003,08,PA,60
1888,2003,09,PA,62
1889,2003,10,PA,57
1890,2003,11,PA,56
1891,2003,12,PA,59
1892,2004,01,PA,67
1893,2004,02,PA,82
1894,2004,03,PA,63
1895,2004,04,PA,69
1896,2004,05,PA,67
1897,2004,06,PA,64
1898,2004,07,PA,71
1899,2004,08,PA,70
1900,2004,09,PA,66
1901,2004,10,PA,64
1902,2004,11,PA,67
1903,2004,12,PA,72
1904,2005,01,PA,75
1905,2005,02,PA,84
1906,2005,03,PA,72
1907,2005,04,PA,77
1908,2005,05,PA,65
1909,2005,06,PA,67
1910,2005,07,PA,68
1911,2005,08,PA,66
1912,2005,09,PA,79
1913,2005,10,PA,75
1914,2005,11,PA,75
1915,2005,12,PA,76
1916,2006,01,PA,80
1917,2006,02,PA,65
1918,2006,03,PA,75
1919,2006,04,PA,70
1920,2006,05,PA,65
1921,2006,06,PA,69
1922,2006,07,PA,63
1923,2006,08,PA,68
1924,2006,09,PA,63
1925,2006,10,PA,64
1926,2006,11,PA,58
1927,2006,12,PA,76
1928,2007,01,PA,68
1929,2007,02,PA,84
1930,2007,03,PA,81
1931,2007,04,PA,62
1932,2007,05,PA,64
1933,2007,06,PA,73
1934,2007,07,PA,72
1935,2007,08,PA,75
1936,2007,09,PA,83
1937,2007,10,PA,70
1938,2007,11,PA,85
1939,2007,12,PA,60
1940,2008,01,PA,80
1941,2008,02,PA,76
1942,2008,03,PA,67
1943,2008,04,PA,69
1944,2008,05,PA,68
1945,2008,06,PA,77
1946,2008,07,PA,68
1947,2008,08,PA,77
1948,2008,09,PA,69
1949,2008,10,PA,76
1950,2008,11,PA,70
1951,2008,12,PA,65
1952,2009,01,PA,91
1953,2009,02,PA,77
1954,2009,03,PA,71
1955,2009,04,PA,70
1956,2009,05,PA,66
1957,2009,06,PA,73
1958,2009,07,PA,72
1959,2009,08,PA,74
1960,2009,09,PA,74
1961,2009,10,PA,72
1962,2009,11,PA,67
1963,2009,12,PA,73
1964,2010,01,PA,78
1965,2010,02,PA,92
1966,2010,03,PA,70
1967,2010,04,PA,70
1968,2010,05,PA,73
1969,2010,06,PA,77
1970,2010,07,PA,72
1971,2010,08,PA,71
1972,2010,09,PA,76
1973,2010,10,PA,67
1974,2010,11,PA,68
1975,2010,12,PA,74
1976,2011,01,PA,83
1977,2011,02,PA,45
1978,2011,03,PA,64
1979,2011,04,PA,64
1980,2011,05,PA,81
1981,2011,06,PA,70
1982,2011,07,PA,67
1983,2011,08,PA,71
1984,2011,09,PA,86
1985,2011,10,PA,65
1986,2011,11,PA,50
1987,2011,12,PA,96
1988,2012,01,PA,79
1989,2012,02,PA,74
1990,2012,03,PA,70
1991,2012,04,PA,75
1992,2012,05,PA,72
1993,2012,06,PA,71
1994,2012,07,PA,74
1995,2012,08,PA,74
1996,2012,09,PA,66
1997,2012,10,PA,81
1998,2012,11,PA,60
1999,2012,12,PA,77
2000,2013,01,PA,75
2001,2013,02,PA,73
2002,2013,03,PA,75
2003,2013,04,PA,71
2004,2013,05,PA,68
2005,2013,06,PA,69
2006,2013,07,PA,67
2007,2013,08,PA,64
2008,2013,09,PA,61
2009,2013,10,PA,59
2010,2013,11,PA,55
2011,2013,12,PA,77
2012,2014,01,PA,77
2013,2014,02,PA,80
2014,2014,03,PA,70
2015,2014,04,PA,65
2016,2014,05,PA,65
2017,2014,06,PA,67
2018,2014,07,PA,63
2019,2014,08,PA,68
2020,2014,09,PA,77
2021,2014,10,PA,68
2022,2014,11,PA,64
2023,2014,12,PA,63
2024,2015,01,PA,59
2025,2015,02,PA,40
2026,2015,03,PA,97
2027,2015,04,PA,60
2028,2015,05,PA,66
2029,2015,06,PA,66
2030,2015,07,PA,69
2031,2015,08,PA,64
2032,2015,09,PA,59
2033,2015,10,PA,70
2034,2015,11,PA,59
2035,2015,12,PA,67
2036,2016,01,PA,68
2037,2016,02,PA,68
2038,2016,03,PA,56
2039,2016,04,PA,61
2040,2016,05,PA,50
2041,2016,06,PA,83
2042,2016,07,PA,68
2043,2016,08,PA,72
2044,2016,09,PA,73
2045,2016,10,PA,67
2046,2016,11,PA,61
2047,2016,12,PA,61
2048,2017,01,PA,84
2049,2017,02,PA,67
2050,2017,03,PA,66
2051,2017,04,PA,59
2052,2017,05,PA,59
2053,2017,06,PA,67
2054,2017,07,PA,59
2055,2017,08,PA,62
2056,2017,09,PA,58
2057,2017,10,PA,59
2058,2017,11,PA,48
2059,2017,12,PA,67
2060,2018,01,PA,69
2061,2018,02,PA,57
2062,2018,03,PA,61
2063,2018,04,PA,59
2064,2018,05,PA,56
2065,2018,06,PA,58
2066,2018,07,PA,54
2067,2018,08,PA,47
2068,2018,09,PA,65
2069,2018,10,PA,59
2070,2018,11,PA,55
2071,2018,12,PA,63
2072,2019,01,PA,70
2073,2019,02,PA,63
2074,2019,03,PA,61
2075,2019,04,PA,63
2076,2019,05,PA,48
2077,2019,06,PA,47
2078,2019,07,PA,48
2079,2019,08,PA,51
2080,2019,09,PA,48
2081,2019,10,PA,35
2082,2019,11,PA,51
2083,2019,12,PA,34
2084,2020,01,PA,50
2085,2020,02,PA,38
2086,2020,03,PA,33
2087,2020,04,PA,27
2088,2001,01,IL,--
2089,2001,02,IL,--
2090,2001,03,IL,--
2091,2001,04,IL,--
2092,2001,05,IL,--
2093,2001,06,IL,--
2094,2001,07,IL,--
2095,2001,08,IL,--
2096,2001,09,IL,--
2097,2001,10,IL,--
2098,2001,11,IL,--
2099,2001,12,IL,--
2100,2002,01,IL,--
2101,2002,02,IL,--
2102,2002,03,IL,--
2103,2002,04,IL,--
2104,2002,05,IL,--
2105,2002,06,IL,--
2106,2002,07,IL,--
2107,2002,08,IL,--
2108,2002,09,IL,--
2109,2002,10,IL,--
2110,2002,11,IL,--
2111,2002,12,IL,--
2112,2003,01,IL,43
2113,2003,02,IL,39
2114,2003,03,IL,45
2115,2003,04,IL,35
2116,2003,05,IL,42
2117,2003,06,IL,43
2118,2003,07,IL,38
2119,2003,08,IL,42
2120,2003,09,IL,42
2121,2003,10,IL,41
2122,2003,11,IL,34
2123,2003,12,IL,39
2124,2004,01,IL,46
2125,2004,02,IL,57
2126,2004,03,IL,37
2127,2004,04,IL,31
2128,2004,05,IL,36
2129,2004,06,IL,29
2130,2004,07,IL,37
2131,2004,08,IL,39
2132,2004,09,IL,33
2133,2004,10,IL,35
2134,2004,11,IL,31
2135,2004,12,IL,33
2136,2005,01,IL,68
2137,2005,02,IL,52
2138,2005,03,IL,27
2139,2005,04,IL,44
2140,2005,05,IL,34
2141,2005,06,IL,42
2142,2005,07,IL,16
2143,2005,08,IL,66
2144,2005,09,IL,45
2145,2005,10,IL,44
2146,2005,11,IL,40
2147,2005,12,IL,51
2148,2006,01,IL,56
2149,2006,02,IL,42
2150,2006,03,IL,48
2151,2006,04,IL,39
2152,2006,05,IL,40
2153,2006,06,IL,39
2154,2006,07,IL,41
2155,2006,08,IL,44
2156,2006,09,IL,45
2157,2006,10,IL,45
2158,2006,11,IL,32
2159,2006,12,IL,47
2160,2007,01,IL,74
2161,2007,02,IL,40
2162,2007,03,IL,46
2163,2007,04,IL,52
2164,2007,05,IL,25
2165,2007,06,IL,42
2166,2007,07,IL,45
2167,2007,08,IL,44
2168,2007,09,IL,44
2169,2007,10,IL,39
2170,2007,11,IL,40
2171,2007,12,IL,54
2172,2008,01,IL,66
2173,2008,02,IL,52
2174,2008,03,IL,57
2175,2008,04,IL,46
2176,2008,05,IL,40
2177,2008,06,IL,39
2178,2008,07,IL,45
2179,2008,08,IL,47
2180,2008,09,IL,45
2181,2008,10,IL,39
2182,2008,11,IL,39
2183,2008,12,IL,51
2184,2009,01,IL,68
2185,2009,02,IL,53
2186,2009,03,IL,43
2187,2009,04,IL,39
2188,2009,05,IL,40
2189,2009,06,IL,36
2190,2009,07,IL,37
2191,2009,08,IL,46
2192,2009,09,IL,43
2193,2009,10,IL,38
2194,2009,11,IL,38
2195,2009,12,IL,47
2196,2010,01,IL,66
2197,2010,02,IL,47
2198,2010,03,IL,56
2199,2010,04,IL,38
2200,2010,05,IL,40
2201,2010,06,IL,39
2202,2010,07,IL,46
2203,2010,08,IL,36
2204,2010,09,IL,41
2205,2010,10,IL,43
2206,2010,11,IL,43
2207,2010,12,IL,63
2208,2011,01,IL,56
